BVP,EDA,HR,TEMP,Tin,Rhin,TSV
-0.14,0.14,99.09,34.07,25.1,19.1,1
0.29,0.13,96.65,34.1,25.1,18.9,1
0.14,0.13,102.59,34.22,25.1,18.8,1
-0.45,0.13,104.86,34.3,25.1,18.8,1
0.3,0.14,80.56,34.38,25.1,18.8,1
-0.96,0.17,88.27,34.43,25.1,18.8,1
1.48,0.18,83.43,34.52,25.1,18.8,1
0.55,0.21,77.04,34.55,25.1,18.8,1
-1.59,0.22,78.11,34.49,25.1,18.8,1
0.67,0.41,80.09,34.51,25.1,18.8,1
-0.4,0.64,74.91,34.54,25.1,18.6,1
0.04,1.1,78.15,34.54,25.1,18.7,1
-0.27,1.32,81.79,34.57,25.1,18.6,1
0.22,1.19,95.81,34.63,25.1,18.6,1
-0.15,0.86,87.93,34.61,25.1,18.5,1
0.27,0.78,97.23,34.57,25.1,18.5,1
-0.31,1.21,85.26,34.6,25.1,18.4,1
0.58,1.53,70.9,34.59,25.1,18.5,1
-0.38,1.88,82.04,34.48,25.1,18.4,1
-0.47,1.85,89.81,34.43,25.1,18.4,1
0.63,1.47,83.31,34.44,25.1,18.5,1
-0.25,2.05,84.06,34.56,25.1,18.5,1
0.04,1.97,85.42,34.49,25.1,18.5,1
-0.28,1.69,92.4,34.44,25.1,18.4,1
0.38,1.73,113.14,34.4,25.1,18.4,1
-0.34,2.39,92.81,34.37,25.2,18.4,1
0.59,1.91,87.13,34.26,25.2,18.3,1
-0.41,1.4,99.04,34.26,25.2,18.3,1
-0.1,1.03,93.39,34.29,25.2,18.3,1
0.1,1.04,76.66,34.25,25.2,18.2,1
0.01,1.09,86.71,34.14,25.2,18.3,1
-0.11,0.93,97.62,34.12,25.2,18.2,1
0.26,1.25,89.99,34.1,25.2,18.3,1
-0.01,1.27,76.04,33.96,25.2,18.2,1
0.11,1.4,83.09,34.01,25.2,18.2,1
-0.23,1.3,87.51,34,25.2,18.2,1
0.09,1.19,86.46,34.04,25.2,18.2,1
-1.14,0.99,88.59,34.09,25.2,18.2,1
1,2.19,86.36,34.14,25.2,18.3,1
-0.05,2.07,79.61,34.17,25.2,18.2,1
0.17,1.9,74.76,33.99,25.2,18.3,1
-1.37,1.3,85.38,34.06,25.2,18.3,1
1.46,1.48,82.67,33.82,25.2,18.2,1
-0.2,1.29,81.37,33.68,25.2,18.3,1
0.05,2.19,80.69,33.97,25.2,18.4,1
0.25,2.68,83.76,34.08,25.2,18.3,1
-0.14,2.82,83.64,34.43,25.2,18.3,1
-0.01,2.11,83.15,34.64,25.2,18.4,1
0.04,1.19,84.99,34.63,25.3,18.3,1
-0.1,1.14,84.75,34.57,25.3,18.3,1
-0.28,1.59,78.14,34.65,25.3,18.3,1
0.34,2.01,78.62,34.69,25.3,18.3,1
0.1,2.89,88.4,34.85,25.3,18.3,1
-0.24,2.81,94.26,34.99,25.3,18.3,1
-0.01,2.56,86.89,35.04,25.3,18.4,1
-0.12,2.42,81.43,35.03,25.3,18.3,1
0.05,3.29,83.04,34.9,25.3,18.3,1
0.15,2.52,81.08,34.94,25.3,18.3,1
1.57,2.07,81.03,35,25.3,18.4,1
-1.57,3.74,84.29,35.03,25.3,18.4,1
0.07,2.96,81.04,35.1,25.3,18.4,1
-0.17,2.95,83.06,35.13,25.4,18.4,1
0.32,2.62,82.89,34.96,25.4,18.4,1
-0.14,2.21,79.51,35.06,25.4,18.5,1
0.04,2.03,85.18,35.14,25.4,18.5,1
-0.05,2.35,82.28,35.16,25.4,18.4,1
-0.17,3.78,88.29,35.2,25.4,18.4,1
-0.09,3.19,92.46,35.27,25.4,18.4,1
0.36,2.84,90.65,35.24,25.4,18.5,1
-0.1,2.5,86.05,35.19,25.4,18.4,1
0.05,2.24,94.61,35.11,25.4,18.4,1
-0.02,1.78,83.34,35.11,25.4,18.4,1
-0.35,1.45,77.55,35.07,25.5,18.6,1
-0.02,1.24,78.23,35.03,25.5,18.9,1
0.51,1,80.93,35.04,25.5,18.7,1
-0.29,0.84,81.99,35.04,25.5,18.8,1
0.14,0.68,80.87,35.07,25.5,18.7,1
-0.01,0.56,83.08,35.12,25.5,18.8,1
-0.1,0.51,81.56,35.15,25.5,18.6,1
0.28,0.46,79.17,35.23,25.6,18.6,1
-0.34,0.4,89.19,35.28,25.6,18.6,1
0.29,0.35,90.45,35.32,25.6,18.6,1
-0.05,0.31,78.85,35.38,25.6,18.7,1
-0.2,0.27,80.66,35.47,25.6,18.8,1
0.12,0.23,84.21,35.5,25.6,19,1
-0.46,0.2,85.98,35.56,25.7,18.8,1
0.03,0.18,82.17,35.59,25.7,18.9,1
1,0.16,79.63,35.62,25.7,18.8,1
-0.71,0.21,80.74,35.59,25.7,18.9,1
0.43,0.56,76.91,35.43,25.7,18.7,1
-0.39,0.51,79.57,35.47,25.7,18.6,1
-0.02,0.4,81.86,35.42,25.8,18.6,1
0.01,0.32,91.83,35.47,25.8,18.6,1
0.24,0.18,112.9,35.48,25.8,18.5,1
-0.22,0.09,116.67,35.44,25.8,18.5,1
0.02,0.18,118.43,35.49,25.8,18.5,1
-0.12,0.16,116.05,35.54,25.8,18.3,1
0.17,0.16,106.01,35.53,25.8,18.2,1
-0.06,0.17,93.24,35.29,25.8,17.9,1
0.11,0.17,87.69,34.76,25.8,18,1
0.12,0.17,84.92,34.67,25.8,18.1,1
-1.6,0.17,88.47,34.69,25.8,17.9,1
