BVP,EDA,HR,TEMP,Tin,Rhin,TSV
0.14,3.31,87.61,35.46,24.4,17.8,0
0.02,3.3,85.57,35.46,24.4,17.9,0
0.04,3.11,83.96,35.51,24.5,18.2,0
-0.11,3.2,85.78,35.49,24.5,17.7,0
0.1,3.12,84.04,35.46,24.5,17.8,0
-0.7,2.77,82.61,35.49,24.6,18,0
0.75,2.93,84.71,35.57,24.6,17.9,0
-0.01,3.19,88.62,35.6,24.6,18,0
-0.07,1.78,85.09,35.59,24.6,17.5,0
1.18,1.88,82.56,35.61,24.7,17.9,0
-0.96,2.02,86.93,35.71,24.7,18,0
-0.28,2.34,90.37,35.82,24.7,18.1,0
0.3,2.65,90.59,35.88,24.7,17.9,0
0.36,2.31,93.81,35.74,24.8,18,0
-0.65,2.18,91.17,35.8,24.8,18,0
0.51,2.32,86.41,35.77,24.8,17.5,0
-1.06,2.45,87.41,35.57,24.8,17.9,0
0.37,2.42,79.18,35.19,24.8,17.9,0
1.57,2.32,84.59,34.85,24.8,17.9,0
-0.8,2,96.74,34.44,24.8,17.2,0
-0.14,1.97,79.75,34.14,24.8,17.8,0
1.19,1.83,81.13,34.31,24.8,17.7,0
-2.27,1.7,83.74,33.91,24.8,17.6,0
-3.91,1.86,93.31,33.65,24.8,16.8,0
4.63,2.01,92.08,33.67,24.8,17.1,0
-0.11,1.88,82.37,33.13,24.8,17.4,0
0.51,2.03,82.5,32.71,24.8,16.8,0
-0.55,1.95,79.77,32.59,24.8,17.3,0
0.1,1.59,78.07,32.21,24.8,16.7,0
0.45,1.7,70.11,31.99,24.8,17.2,0
-0.15,1.42,85.34,31.73,24.8,17.1,0
0.72,1.69,91.66,31.76,24.7,16,0
-1.16,1.05,88.11,31.56,24.7,16.6,0
0.92,1.08,88.32,31.35,24.7,16,0
-1.01,1.24,89.18,31.14,24.7,16.9,0
0.26,0.99,89.18,30.66,24.7,16.6,0
-0.64,1.05,89.75,30.45,24.7,17.1,0
-0.37,1.11,76.47,30.32,24.7,17,0
1.02,1.22,75.26,29.93,24.7,16.5,0
-0.31,1.44,98.23,29.59,24.7,16.1,0
0.49,0.85,90.68,29.69,24.7,16.6,0
-0.28,0.73,100.51,30.05,24.7,16.8,0
-0.35,0.65,89.76,30.1,24.7,17.1,0
0.03,0.72,92.73,29.97,24.7,17.2,0
0.44,1.04,88.03,29.43,24.7,17.2,0
1.23,1.03,92.8,29.12,24.7,17.2,0
-1.23,1.09,100.1,29.3,24.7,17.2,0
0.22,1.19,80.41,29.23,24.7,16.8,0
0.11,1.04,77.21,28.54,24.7,17.1,0
-0.16,0.99,101.56,27.39,24.7,17.2,0
-0.48,0.93,99.86,27.78,24.7,17.3,0
0.23,0.97,115.03,27.97,24.7,17.4,0
-2.17,1.16,112.2,28.18,24.7,16.9,0
2.55,1.15,62.22,27.95,24.7,16.4,0
0.68,0.91,77.14,28.11,24.6,17.5,0
-1.94,0.83,84.29,28.15,24.6,17.5,0
2.48,0.79,66.57,28.22,24.5,17.5,0
-2.58,0.96,87.69,28.91,24.5,17.6,0
1.19,0.88,92.32,29.86,24.5,17.4,0
-0.24,0.75,84.46,30.75,24.5,17.9,0
0.14,0.6,90.01,31.14,24.5,17.7,0
-0.04,0.59,81.4,31.24,24.5,17.1,0
-0.08,0.64,81.33,31.34,24.5,18.1,0
-0.48,0.72,87.31,31.61,24.5,17.8,0
0.5,0.99,88.33,31.98,24.5,17.8,0
0.44,1.18,90.46,32.46,24.5,17.7,0
-0.42,1.42,88.26,33.09,24.5,17.9,0
-0.01,1.57,87.75,33.66,24.5,18,0
0.05,1.74,90.27,34.03,24.5,18,0
-0.07,1.84,81.79,34.1,24.5,18,0
-0.06,1.92,85.5,34.21,24.5,17.8,0
0.02,1.93,85.71,34.31,24.5,18.1,0
-0.01,2.22,85.35,35.86,24.4,18.9,0
-0.12,2.49,91.52,35.81,24.4,18.8,0
-0.63,2.27,88.64,35.84,24.4,19.3,0
1.03,2,89.08,35.81,24.4,19.1,0
-0.1,2.03,86.63,35.8,24.4,19.1,0
-0.21,2.28,86.43,35.78,24.4,19.1,0
-0.05,2.38,92.18,35.79,24.4,19,0
0.05,2.57,92.07,35.89,24.4,18.8,0
0.11,2.65,93.28,36,24.4,19.3,0
-0.16,2.64,92.15,36.07,24.4,19.1,0
0.12,2.81,90.09,36.09,24.4,19.2,0
-0.08,2.87,90.75,36,24.4,18.7,0
0.02,2.83,92.3,35.99,24.4,18.8,0
0.15,2.87,91.88,36.01,24.4,18.8,0
0.47,3.01,92.64,36.1,24.4,18.9,0
-0.58,2.94,93.41,36.12,24.4,19,0
0.71,2.98,90.62,36.07,24.4,19.1,0
-1.26,3.21,88.88,36.05,24.4,19.1,0
0.17,1,82.3,34.15,28.9,20.7,1
-0.1,1.44,77.52,34.23,29,21.3,1
-1.08,1.71,66.98,34.4,29,21.2,1
1.01,1.49,70.76,34.53,29,21.1,1
0.03,1.43,73.77,34.55,29.1,21.1,1
0,1.59,75.66,34.63,29.1,21.1,1
-0.1,1.75,73.96,34.81,29.1,20.8,1
0.13,2.05,76.08,34.91,29.2,21.6,1
0.13,1.54,79.28,34.74,29.2,20.9,1
-0.18,1.54,90.28,34.84,29.2,20.9,1
0.07,2.17,78.46,35.08,29.3,20.9,1
-0.15,2.57,78.03,35.19,29.3,20.8,1
0.09,2.76,77.89,35.34,29.3,20.7,1
-0.05,2.74,77.66,35.43,29.4,20.6,1
-0.31,2.71,78.86,35.47,29.4,20,1
0.4,2.91,76.43,35.53,29.4,20.3,1
0.15,2.72,76.11,35.51,29.5,20.4,1
-0.18,2.91,76.85,35.47,29.5,20.3,1
-0.02,2.9,75.79,35.47,29.5,20.3,1
-0.79,2.97,75.91,35.52,29.6,19.9,1
2.89,3.17,74.36,35.54,29.6,20.1,1
0.08,3.43,81.45,35.71,29.6,15.9,1
-0.17,3.45,79.93,35.7,29.6,15.8,1
0.31,3.57,79.86,35.8,29.6,15.8,1
-0.03,3.45,77.5,35.91,29.6,15.6,1
0,3.46,76.73,35.96,29.6,15.9,1
-0.14,3.65,78.21,35.96,29.5,15.8,1
0.15,3.74,77.69,35.98,29.5,15.7,1
-0.47,3.42,75.52,35.94,29.5,15.5,1
-0.26,3.15,74.58,35.85,29.5,15.4,1
0.53,2.83,79.76,35.71,29.5,15.6,1
-0.01,3.21,80.71,35.63,29.4,15.4,1
0.07,3.37,77.14,35.6,29.3,15.3,1
0.06,3.65,76.68,35.63,29.2,15.6,1
-0.13,3.27,77.21,35.63,29.1,15.5,1
0.04,3.41,79.31,35.58,29,15.4,1
-0.01,3.61,79.38,35.57,29,15.4,1
0.03,3.7,77.99,35.57,28.9,15.5,1
-0.1,3.54,76.07,35.6,28.8,15.9,1
0.08,3.86,77.56,35.55,28.8,15.5,1
-0.08,3.73,80.61,35.45,28.8,15.6,1
0.06,3.44,81.05,35.42,28.7,15.6,1
-0.01,3.14,78.6,35.44,28.7,15.5,1
-0.21,2.99,77.21,35.5,28.6,16,1
0.35,2.76,81.92,35.54,28.6,15.6,1
-0.16,2.64,81.54,35.63,28.6,15.5,1
-0.13,2.6,79.85,35.69,28.5,15.6,1
-0.91,3.44,81.03,35.74,28.5,15.8,1
1.19,3.26,86.49,35.72,28.5,15.7,1
-0.02,3.04,83.39,35.6,28.4,15.7,1
-0.1,2.52,81.31,35.46,28.4,15.7,1
-0.04,2.93,79.65,35.39,28.4,15.8,1
0.3,2.82,82.12,35.4,28.3,15.8,1
-0.24,3.18,81.25,35.4,28.3,16,1
-0.38,2.88,64.97,35.3,28.3,15.9,1
0.36,2.56,64.43,35.26,28.2,15.9,1
-0.07,3.06,74.19,35.22,28.2,15.9,1
0.1,2.94,81.65,35.18,28.2,15.9,1
0,2.82,81.6,35.16,28.2,16,1
-0.04,2.85,81.64,35.13,28.1,15.9,1
-0.01,2.58,79.56,35.13,28.1,16,1
0.04,2.44,80.07,35.13,28.1,16.5,1
-0.09,2.63,81.31,35.21,28.1,16.1,1
-0.75,2.38,77.81,35.3,28,16.1,1
0.57,2.82,80.8,35.34,28,16,1
-0.14,2.82,83.13,35.2,28,16.1,1
0.39,2.36,78.55,35.18,28,16.2,1
-0.16,2.21,81.06,35.22,28,16.4,1
0.43,2.1,84.07,35.21,28,16.2,1
-1.2,2.36,83.8,35.16,27.9,16.2,1
1,2.18,78.94,35.09,27.9,16.3,1
-0.33,2.5,85.76,35.01,27.9,16.3,1
0.87,2.57,78.87,34.86,27.9,16.3,1
-0.67,2.51,82.41,34.73,27.9,16.2,1
-0.09,2.54,83.93,34.62,27.9,16.2,1
0.2,2.03,86.82,34.6,27.9,16.1,1
0.29,1.72,92.59,34.62,27.9,16.2,1
-0.34,1.44,73.51,34.55,27.9,16.1,1
0.03,1.24,77.78,34.42,27.9,16.2,1
-0.02,1.14,80.55,34.29,27.9,16.3,1
0.05,1.3,76.95,34.17,27.9,16.1,1
-0.05,1.15,76.03,33.99,27.9,16.1,1
0.77,1.19,87.63,33.69,27.9,16.2,1
-0.78,1.38,89.05,33.43,27.9,16.2,1
0.09,1.35,103.45,33.25,27.9,16.2,1
-0.19,1.07,102.46,33.01,27.9,16.2,1
-0.16,1.26,83.67,32.62,27.9,16.2,1
0.4,1.67,75.23,31.87,27.9,16.1,1
-0.33,1.83,82.63,31.26,27.8,16.2,1
0.37,2,85.46,31.28,27.8,16.1,1
-0.2,2.08,83.26,31.48,27.8,16.1,1
0.01,2.1,85.23,31.66,27.7,16.2,1
-1.03,1.91,83.39,31.88,27.7,16.3,1
1,1.92,76.85,32.04,27.7,16.2,1
0.04,2.16,77.69,32.34,27.6,16.3,1
-0.05,2.24,87.8,32.53,27.6,16.3,1
0.02,2.47,83.96,32.69,27.6,16.4,1
0.04,2.53,84.01,32.72,27.6,16.5,1
0.02,2.49,81.51,32.73,27.6,16.4,1
-0.18,2.43,91.8,32.7,27.6,16.5,1
0.14,2.09,99.21,32.73,27.7,16.5,1
-0.11,2.16,100.98,32.79,27.7,16.4,1
0.13,2.1,87.6,32.78,27.7,16.5,1
-0.02,1.98,90.2,32.69,27.7,16.4,1
0.02,1.88,109.74,32.52,27.7,16.4,1
-0.1,1.79,112.93,32.33,27.7,16.5,1
0.06,1.71,110.59,32.13,27.7,16.6,1
0.1,1.9,94.63,31.96,27.7,16.6,1
-0.3,2.27,95.95,31.58,27.7,17,1
0.24,2.99,94.21,31.15,27.7,16.9,1
-0.1,3.08,84.87,30.93,27.7,16.8,1
0.1,2.82,81.28,31.03,27.8,17.4,1
-0.01,2.71,78.17,31.26,27.8,17.2,1
-0.04,2.91,81.81,31.64,27.8,16.9,1
-0.02,2.93,81.18,32.12,27.8,17,1
0.07,2.97,86.2,32.49,27.8,16.5,1
-0.05,3.17,86.19,32.75,27.8,16.7,1
0.15,3.36,86.83,33.04,27.9,16.7,1
-0.16,3.6,82.74,33.33,27.9,16.9,1
0.16,3.91,86.64,33.6,27.9,16.8,1
-0.2,3.62,88.57,33.91,27.9,16.8,1
0.04,3.68,85.61,34.18,27.9,17,1
0.03,3.81,82.56,34.33,27.9,16.8,1
-0.01,3.99,76.24,34.5,28,16.8,1
0.04,4.17,84.88,34.66,28,16.7,1
0.05,3.97,79.73,34.75,28,16.8,1
-0.04,4.16,82.54,34.89,28,16.7,1
-0.06,3.75,87.86,35.01,28,16.6,1
-0.03,4,90.59,35.09,28,16.7,1
0.05,4.47,91.07,35.16,28,16.6,1
0.07,4.45,90.47,35.23,28,16.7,1
-0.11,4.56,90.15,35.28,28,16.7,1
0.15,4.59,90.14,35.4,28,16.8,1
0.12,4.61,89.59,35.52,28.1,16.7,1
0.05,4.07,90.55,35.6,28.1,16.9,1
-0.08,3.84,91.62,35.57,28.1,16.9,1
-0.29,4.04,92.53,35.59,28.1,16.7,1
0.08,4.46,90.85,35.71,28.1,16.8,1
-0.19,4.53,90.49,35.81,28.1,16.7,1
0.19,4.61,94.42,35.87,28.1,16.8,1
0.08,4.75,91.72,35.86,28.1,16.8,1
-0.25,4.5,89.22,35.88,28.1,17,1
-0.02,4.65,89.36,35.93,28.1,16.8,1
0.19,4.77,87.5,35.94,28.1,16.8,1
0.31,4.79,86.46,35.88,28.1,16.8,1
0.45,4.49,88.79,35.82,28.1,17.3,1
-0.5,4.91,81.39,35.76,28.1,17.7,1
-0.62,4.34,85.2,35.7,28.1,17,1
1.62,4.43,76.49,35.72,28.1,17.1,1
-1.41,3.93,85.83,35.75,28.1,17.2,1
0.35,3.34,82.86,35.8,28.1,17.1,1
-0.28,3.56,83.47,35.82,28.1,17.2,1
-0.02,4.29,84.28,35.82,28.1,17,1
0.18,4.73,83.86,35.81,28.1,17,1
-0.15,4.63,83.77,35.82,28.1,17,1
0.09,4.8,83.48,35.83,28.1,16.9,1
0.04,5.27,84.37,35.84,28.1,16.9,1
-0.13,5.47,83.53,35.9,28,16.9,1
-0.1,5.77,85.5,35.93,28,16.9,1
-0.22,5.37,84.56,35.98,28,16.9,1
0.41,5.66,85.74,36.04,28,17.1,1
-0.14,6.05,85.41,35.99,28,17,1
0.09,5.84,91.3,35.99,28,17.1,1
-0.27,5.01,119.08,35.99,28,17.4,1
1.97,5.02,85.06,36,28,17.2,1
-1.69,4.96,82.71,35.95,28,17.1,1
0.06,5,84.22,35.94,28,17.1,1
-0.11,4.72,85.41,35.93,28,17.1,1
0.07,4.15,90.42,35.95,27.9,17.3,1
0,4.26,87.35,35.95,27.9,17.1,1
-0.03,3.66,82.29,35.96,27.9,17.1,1
0.11,3.25,83.16,36.03,27.9,17.1,1
-0.06,3.83,90.7,36.14,27.9,17.2,1
-0.07,3.96,86.67,36.19,27.9,17.2,1
-0.02,3.97,83.75,36.25,27.9,17.2,1
0.15,3.15,84.62,36.24,27.9,17.1,1
-0.25,3.28,82.58,36.06,27.9,17.1,1
0.21,3.28,82.27,35.92,27.9,17,1
-0.01,3.45,75.13,35.82,27.8,17.1,1
0.15,3.12,84.76,35.52,27.8,17,1
0.77,3.15,96.9,35.33,27.8,17,1
-0.93,2.77,92.55,35.24,27.7,16.9,1
0,2.83,74.94,35.22,27.7,16.9,1
-0.01,2.53,74.9,35.13,27.6,16.9,1
-0.03,2.29,89.53,35,27.5,17,1
-0.1,2.24,92.05,34.83,27.5,17,1
0.11,2.02,78.15,34.59,27.5,17,1
-0.02,2.03,99.96,34.37,27.4,17,1
0.2,1.81,110.13,34.1,27.4,17.1,1
-0.34,1.7,101.77,33.81,27.4,17.1,1
0.4,1.47,83.44,33.52,27.3,17.1,1
-0.23,1.31,84.2,33.25,27.3,17.1,1
-0.38,1.36,103.02,33,27.3,17.1,1
0.27,1.47,80.74,32.69,27.2,17.1,1
0.07,1.34,88.76,32.35,27.2,18.2,1
0.08,1.57,90.38,31.81,27.2,17.7,1
0.08,1.87,87.47,31.08,27.2,17.5,1
-0.13,1.84,86.36,30.94,27.2,17.5,1
0.03,1.81,84.15,31.01,27.1,17.6,1
0.02,1.69,83.24,31.16,27.1,17.4,1
0,1.63,79.6,31.37,27.1,17.4,1
-0.03,1.51,83.09,31.55,27.1,17.5,1
-0.05,1.38,87.64,31.78,27.1,17.4,1
-0.19,1.3,85.45,32.14,27.1,17.4,1
0.33,0.72,76.17,32.44,27,17.6,1
-0.1,0.55,77.06,32.65,27,17.5,1
-0.07,0.8,85.15,32.95,27,19.3,1
0.05,0.88,83.59,33.28,27,17.6,1
0.01,0.85,85.77,33.54,27,17.5,1
-0.01,0.86,86.34,33.87,27,17.5,1
-0.04,0.93,86.36,34.11,27,17.5,1
0.1,1.03,86.9,34.29,27,17.5,1
-0.11,0.98,87.11,34.43,26.9,17.6,1
0.05,1.06,84.37,34.47,26.9,17.5,1
0.01,1.28,83.16,34.52,26.9,17.5,1
0.02,1.27,85.66,34.58,26.9,17.8,1
-0.13,1.49,84.83,34.56,26.9,17.6,1
0.1,1.28,75.79,34.51,26.9,17.5,1
-0.26,1.13,82.44,34.42,26.9,17.6,1
0.27,1.43,92.74,34.36,26.9,17.6,1
0.28,1.41,120.33,34.28,26.8,17.5,1
-0.07,1.37,115.48,34.25,26.8,17.6,1
-0.45,1.26,99.12,34.23,26.8,17.6,1
0.27,1.46,83.57,34.25,26.8,18,1
-0.05,1.65,85.24,34.24,26.8,17.6,1
0.01,2.13,89.17,34.36,26.7,17.5,1
0,2.16,88.77,34.52,26.7,17.6,1
-0.17,2.23,88.85,34.7,26.7,17.6,1
0.2,2.18,76.24,34.79,26.7,17.6,1
-0.4,2.59,90.13,34.84,26.7,17.6,1
0.36,2.66,81.49,34.93,26.7,17.6,1
0,2.5,81.84,35.03,26.7,17.6,1
0.12,2.72,88.24,35.13,26.6,17.6,1
0,2.74,84.86,35.25,26.6,17.6,1
-0.14,2.77,85.25,35.3,26.6,17.6,1
-0.03,2.61,85.58,35.35,26.6,17.8,1
0.05,2.81,82.56,35.38,26.6,17.8,1
-0.24,2.62,78.97,35.38,26.6,17.8,1
-0.07,2.06,75.57,35.43,26.5,18.3,1
0.29,1.86,82.03,35.44,26.5,18,1
0.13,1.7,86,35.53,26.5,17.8,1
-0.15,2.83,81.41,35.63,26.5,17.9,1
0.56,2.96,89.36,35.48,26.5,17.9,1
-0.48,2.69,106.02,35.24,26.5,17.9,1
-0.54,2.59,94.23,35.13,26.5,18.5,1
0.5,2.52,84.89,34.97,26.5,18.2,1
0.12,2.2,85.79,34.96,26.5,18,1
-0.15,1.98,82.4,35,26.5,18.1,1
0.48,1.61,74.32,34.97,26.5,18.1,1
-0.45,1.4,80.96,34.91,26.4,18.2,1
0.3,1.52,82.3,34.91,26.4,18.2,1
-0.19,1.74,87.2,34.92,26.4,18.4,1
0.05,1.83,77.6,34.84,26.4,18.3,1
-0.42,1.88,73.23,34.93,26.4,18.5,1
0.4,1.73,80.9,34.98,26.4,18.6,1
-0.18,1.38,80.78,34.95,26.4,18.5,1
0.08,1.83,86.12,34.98,26.4,18.4,1
0.62,2.23,78.53,35.05,26.3,18.4,1
-0.73,2.18,75,35.09,26.3,18.2,1
0.07,2.15,94.85,35.08,26.3,18.3,1
-0.06,1.94,66.53,34.99,26.3,18.7,1
0.16,1.96,84.04,34.95,26.3,18.3,1
-0.11,2.11,101.78,34.91,26.3,18.1,1
0.09,2.54,84.91,34.85,26.3,18.2,1
-0.27,2.61,80.75,34.77,26.3,18.2,1
0.05,2.68,87.67,34.69,26.3,18.2,1
0.18,2.62,89.61,34.61,26.3,18.3,1
-0.02,2.37,82.01,34.55,26.3,18.5,1
-0.12,2.23,84.13,34.55,26.3,18.5,1
0.28,2.98,88.7,34.58,26.3,18.5,1
-0.09,2.62,85.63,34.67,26.3,18.7,1
-0.02,2.45,84.22,34.86,26.3,18.5,1
-0.47,2.25,95.77,34.9,26.3,19,1
0.34,2.72,89.45,34.94,26.3,18.8,1
0.78,2.84,93.19,35.03,26.3,18.5,1
-0.69,3.43,84.3,35.07,26.3,18.5,1
0.17,3.44,76.36,35.08,26.3,18.5,1
-0.15,3.15,91.22,35.05,26.3,18.6,1
-0.11,3.51,83.71,34.95,26.3,18.7,1
-0.43,3.61,93.58,34.94,26.3,18.6,1
0.14,3.57,111.52,34.87,26.3,18.6,1
0.36,3.93,95.22,34.79,26.3,18.8,1
0.14,4.33,90.07,34.82,26.4,18.6,1
-0.14,4.95,86.77,34.93,26.4,18.5,1
0.07,5.21,87.33,35.17,26.4,18.5,1
-0.3,5.73,85.44,34.56,26.4,18.4,1
0.22,5.28,82.38,34.56,26.4,18.4,1
-0.12,5.31,84.72,34.74,26.4,18.6,1
0.07,5.05,90.55,34.88,26.4,18.4,1
-0.04,4.47,88.66,35.03,26.4,18.6,1
0.15,3.92,85.65,35.18,26.4,18.6,1
-0.23,4.67,84.43,35.24,26.4,18.4,1
-0.88,4.38,87.05,35.15,26.4,18.5,1
1.1,4.55,83.6,35.12,26.4,18.5,1
-0.78,3.97,83.94,35.13,26.4,18.5,1
0.47,3.87,91.04,35.12,26.4,18.5,1
0.13,3.78,96.11,35.08,26.4,18.5,1
0.32,3.72,88.43,34.98,26.4,18.5,1
-0.24,3.85,85.1,35.01,26.4,18.4,1
-2.98,3.81,88.54,35.09,26.4,18.4,1
2.6,4,86.86,35.1,26.4,18.6,1
0.94,4.47,89.33,35.02,26.4,18.4,1
0.84,4.44,90.95,35.07,26.4,18.4,1
-1.71,3.75,87,35.07,26.4,18.4,1
0.12,3.69,84.26,35,26.4,18.4,1
-0.82,3.42,87.2,35.1,26.4,18.4,1
1.03,3.71,84.2,35.16,26.4,18.4,1
0.05,3.18,83.78,35.16,26.4,18.3,1
-0.78,2.65,78.72,35.06,26.4,18.4,1
1.32,2.6,81.23,34.87,26.4,18.5,1
-0.8,2.26,78.97,34.84,26.4,18.5,1
1.65,2.76,91.46,34.82,26.4,18.6,1
-0.39,2.75,95.49,34.86,26.4,18.5,1
-0.02,2.4,77.09,34.89,26.4,18.4,1
-0.96,2.37,74.3,35.05,26.4,18.4,1
-0.29,2.48,82.83,35.08,26.4,18.9,1
0.77,2.71,83.83,35.05,26.4,18.5,1
-0.33,2.84,62.01,35.06,26.4,18.4,1
-1.86,2.97,61.9,35.15,26.4,18.4,1
0.26,2.92,85.19,35.18,26.4,19.2,1
1.52,2.73,83.45,35.27,26.4,18.5,1
-0.24,3.01,87.01,35.09,26.4,18.5,1
0.64,3.12,91.23,35.32,26.4,18.5,1
-29.59,2.78,91.23,35.42,26.4,18.5,1
-0.11,2.14,79.58,35.39,27.2,27.3,1
0.17,2.55,87.27,35.33,27.2,20.4,1
-0.02,2.89,84.92,35.36,27.2,21.1,1
-0.36,3.11,84.07,35.53,27.3,20.3,1
0.27,3.09,82.85,35.6,27.3,20.1,1
-0.02,3.31,83.2,35.65,27.4,20.1,1
0.01,3.33,82.83,35.69,27.4,19.6,1
0.16,3.23,82.3,35.66,27.4,19.8,1
-0.12,3.59,85.86,35.69,27.5,20,1
0.06,3.57,81.39,35.75,27.5,20,1
-0.01,3.52,81.38,35.79,27.4,20.1,1
0.14,4.02,80.91,35.83,27.4,20.1,1
-0.48,4.01,80.96,35.9,27.4,20.1,1
0.18,3.3,83.47,35.91,27.4,19.9,1
-0.29,3.38,83.32,35.89,27.5,19.8,1
0.27,3.6,80.23,35.85,27.5,20.1,1
0.24,3.7,78.81,35.82,27.5,20.1,1
-0.01,3.75,83.16,35.8,27.5,19.8,1
-0.14,4.08,81.89,35.82,27.6,20.1,1
0.17,4.24,81.72,35.9,27.6,19.5,1
-0.09,4.09,78.78,35.92,27.6,19.9,1
-0.06,3.94,77.63,35.91,27.6,20,1
0.04,4.18,79.48,35.87,27.6,20.4,1
0.25,4.32,83.05,35.88,27.6,20,1
-0.81,4.36,84.43,35.9,27.6,20.2,1
0.65,4.37,77.36,35.88,27.6,20.7,1
-0.25,4.54,80.29,35.83,27.6,19.9,1
-0.49,4.56,80.4,35.84,27.7,19.8,1
0.62,4.33,83.6,35.84,27.7,19.6,1
0.24,4.58,81.78,35.88,27.8,19.3,1
-0.18,4.75,80.48,35.94,27.8,19.3,1
0.02,4.89,80.17,36.02,27.8,19.4,1
-0.27,4.9,81.25,36.11,27.8,19.4,1
0.1,4.95,80.11,36.15,27.8,19.5,1
0.53,5,80.78,36.16,27.8,19.4,1
-0.31,4.7,81.28,36.14,27.8,19.5,1
0.02,4.57,81.37,36.09,27.8,19.4,1
-0.12,4.63,80.73,36.06,27.8,19.4,1
-0.02,4.76,80.72,36.08,27.9,19.3,1
-0.07,4.6,78.03,36.07,27.9,19.1,1
0.08,4.15,82.88,35.85,27.9,19.3,1
0.01,3.59,84.48,35.7,28,18.5,1
-0.04,3.5,83.98,35.76,28,18.4,1
-0.05,3.56,81.74,35.89,28,18.7,1
0.05,3.74,83.31,35.99,28,18.8,1
0.06,3.51,84.29,35.99,28,18.8,1
0.16,3.08,84.76,36.01,28,18.9,1
-0.39,3.31,85.45,36.01,28,19,1
0.19,3.61,83.92,36.03,28,18.8,1
0.05,3.36,81.32,36.01,28,18.8,1
0.05,2.89,82.6,35.93,28,18.9,1
-0.08,3.04,81.52,35.84,28,18.8,1
-0.05,3.21,79.32,35.75,28,18.8,1
-0.06,3.18,79.9,35.68,28,18.9,1
0.08,3.43,80.16,35.65,28,18.8,1
0.01,3.35,80.46,35.68,28,18.8,1
0.23,3.22,80.59,35.72,28,18.8,1
-0.18,3.09,79.21,35.74,28,18.9,1
-0.02,3.29,78.74,35.76,28,18.9,1
0,3.43,80.78,35.81,28,18.8,1
-0.25,3.53,80.66,35.89,28,18.9,1
-0.57,3.28,83.24,35.82,28,18.9,1
0.82,3.34,89.34,35.69,28,18.8,1
-0.14,3.18,89.51,35.55,28,18.9,1
0.18,3.6,89.24,35.4,28,18.9,1
0.39,3.31,88.63,35.29,28,18.9,1
-0.26,2.71,90.52,35.27,28.1,18.9,1
0.12,2.69,82.76,35.19,28.1,18.9,1
-0.54,2.28,87.55,35.12,28.1,18.8,1
0.09,2.45,88.51,35.1,28.1,18.9,1
0.19,1.97,88.46,35.07,28.2,18.9,1
0.08,1.78,85.32,35.16,28.2,18.9,1
-0.2,1.63,85.1,35.21,28.3,17.9,1
0.89,1.67,81.47,35.2,28.3,17.6,1
-0.81,1.64,82.41,35.26,28.2,17.1,1
-0.03,1.93,83.57,35.31,28.2,17.8,1
-0.06,1.76,82.19,35.35,28.2,17.4,1
-0.12,1.62,81.95,35.41,28.2,17.1,1
0.18,1.61,83.2,35.3,28.2,17.3,1
-0.06,1.67,81.53,35.31,28.2,17.8,1
-0.09,1.54,81.99,35.33,28.1,18,1
0.02,1.7,80.74,35.27,28.2,18,1
0.06,2.08,80.31,35.17,28.2,18,1
0.14,1.62,80.68,35.06,28.2,18.1,1
-0.13,1.82,80.52,35.04,28.2,18.2,1
0.34,1.7,81.25,35.1,28.2,18.1,1
-0.02,1.69,79.23,35.18,28.2,18.2,1
-0.28,1.57,80.79,35.24,28.2,18.2,1
-0.34,1.52,82.93,35.25,28.2,18.3,1
0.38,1.66,82.45,35.16,28.3,18.5,1
0.09,1.31,81.43,35.16,28.3,18.4,1
-0.12,1.06,79.73,35.12,28.3,18.2,1
-0.46,1.39,78.65,35.09,28.3,18.6,1
0.35,1.44,93.27,34.99,28.3,18.4,1
0.14,1.25,94.98,34.76,28.3,18.5,1
0,1.36,83.72,34.53,28.4,18.6,1
0.05,1.32,81.76,34.22,28.4,18.4,1
-0.3,1.4,80.85,33.91,28.4,18.2,1
0.24,1.82,80.29,33.75,28.3,18.2,1
-0.19,1.34,72.99,33.73,28.3,18.3,1
-0.02,1.38,79.12,33.64,28.3,18.3,1
0.25,0.99,85.58,33.64,28.3,18.2,1
0.11,0.94,74.46,33.65,28.3,18.1,1
-0.2,1.16,81.14,33.66,28.3,18.2,1
0.15,1.24,78.3,33.71,28.3,18.3,1
0.3,1.33,82.37,33.7,28.3,18.3,1
0.78,0.98,84.61,33.59,28.3,18.4,1
-0.85,0.7,90.03,33.59,28.3,18.3,1
-0.14,0.61,89.43,33.71,28.3,18.5,1
-0.83,0.62,95.53,33.87,28.3,18.6,1
0.75,0.81,89.03,33.99,28.4,18.6,1
-0.01,1.07,89.92,34.17,28.4,18.4,1
-0.08,1.83,94.98,34.35,28.4,18.4,1
0.08,1.71,90.61,34.39,28.4,18.4,1
0.07,1.92,92.78,34.41,28.3,18.3,1
-0.08,2.05,88.78,34.38,28.3,18.3,1
0.3,2.18,86.06,34.35,28.3,18.3,1
-0.39,1.87,84.21,34.3,28.3,18.4,1
-0.49,1.72,93.4,34.34,28.3,18.4,1
0.6,1.66,95.23,34.44,28.4,18.4,1
-0.48,2.03,95,34.65,28.4,18.3,1
0.54,2.24,82.56,34.79,28.4,18.4,1
-0.91,2.64,80.14,34.85,28.4,18.5,1
0.11,2.16,92.19,34.93,28.4,18.4,1
