Pd,Tin,RHin,Tout,RHout,Pa,Ws,Wd,SR,Td,RHd,NVR
0.33,25.1,42,27.9,60.9,998.8,1.2,270.8,0.04,-2.8,-18.9,14.158
0.33,25.0,42,27.9,60.4,998.8,1.7,226.3,0.03,-2.9,-18.4,17.403
0.33,25.0,42,27.9,61.4,998.8,2.1,244.6,0.05,-2.9,-19.4,10.324000000000002
0.33,25.0,42,27.9,61.3,998.7,2.3,267.5,0.04,-2.9,-19.3,8.849
0.34,25.1,42,27.9,61.2,998.7,2.5,250.2,0.04,-2.8,-19.2,24.186999999999998
0.33,25.1,42,27.9,60.4,998.6,1.8,258.3,0.04,-2.8,-18.4,21.237
0.33,25.2,42,27.9,61.3,998.6,1.2,258.1,0.04,-2.7,-19.3,4.718999999999999
0.34,25.2,42,28.0,62.0,998.6,1.4,250.6,0.04,-2.8,-20.0,25.662
0.34,25.2,42,28.0,61.4,998.6,1.3,298.4,0.05,-2.8,-19.4,15.927999999999999
0.33,25.2,42,28.0,61.6,998.5,1.4,280.1,0.04,-2.8,-19.6,13.568
0.33,25.3,42,28.1,61.1,998.5,1.6,355.0,0.04,-2.8,-19.1,5.309
0.34,25.3,42,28.1,61.6,998.5,0.9,353.4,0.05,-2.8,-19.6,13.568
0.33,25.3,42,28.1,61.4,998.4,0.9,53.1,0.04,-2.8,-19.4,12.388
0.33,25.4,42,28.2,61.2,998.4,1.2,316.8,0.05,-2.8,-19.2,5.309
0.34,25.4,42,28.2,60.8,998.4,2.0,317.1,0.03,-2.8,-18.8,22.122
0.33,25.4,42,28.2,61.0,998.4,1.4,348.1,0.05,-2.8,-19.0,15.633
0.33,25.5,42,28.2,60.6,998.3,1.3,308.5,0.04,-2.7,-18.6,8.259
0.34,25.5,42,28.2,60.3,998.3,0.7,275.9,0.04,-2.7,-18.3,5.604
0.35,25.6,42,28.1,60.4,998.4,0.6,239.7,0.04,-2.5,-18.4,4.718999999999999
0.34,25.6,42,28.1,60.5,998.4,1.7,279.0,0.04,-2.5,-18.5,2.36
0.34,25.6,42,28.1,60.6,998.4,1.5,284.8,0.04,-2.5,-18.6,5.899
0.34,25.5,42,28.2,60.0,998.4,1.7,268.2,0.04,-2.7,-18.0,11.798
0.34,25.4,42,28.2,59.6,998.4,1.3,252.6,0.04,-2.8,-17.6,10.914000000000001
0.34,25.3,42,28.3,60.0,998.4,1.3,277.8,0.03,-3.0,-18.0,9.144
0.34,25.2,42,28.3,60.2,998.4,0.9,278.8,0.04,-3.1,-18.2,12.388
0.34,25.1,42,28.3,59.9,998.4,0.8,301.9,0.02,-3.2,-17.9,0.885
0.34,25.0,42,28.3,58.7,998.4,1.4,266.4,0.04,-3.3,-16.7,3.8339999999999996
0.34,25.0,42,28.3,59.2,998.4,1.3,298.3,0.03,-3.3,-17.2,5.013999999999999
0.34,24.9,42,28.3,59.1,998.4,1.0,345.9,0.02,-3.4,-17.1,8.554
0.34,24.9,42,28.2,58.9,998.4,1.2,314.7,0.04,-3.3,-16.9,5.899
0.34,24.9,42,28.1,59.2,998.4,0.7,279.4,0.03,-3.2,-17.2,7.9639999999999995
0.34,25.0,42,28.1,59.3,998.4,1.1,307.8,0.03,-3.1,-17.3,3.245
0.35,25.0,42,28.1,60.1,998.4,1.1,314.6,0.02,-3.1,-18.1,12.388
0.35,25.0,42,28.1,60.3,998.4,1.4,315.4,0.03,-3.1,-18.3,18.877
0.35,25.1,42,28.0,60.2,998.4,2.1,356.4,0.03,-2.9,-18.2,12.978
0.34,25.1,42,28.0,60.6,998.4,1.3,339.2,0.03,-2.9,-18.6,10.324000000000002
0.34,25.1,42,28.0,59.7,998.4,1.2,271.0,0.04,-2.9,-17.7,13.568
0.34,25.2,42,28.0,59.9,998.4,1.7,287.8,0.05,-2.8,-17.9,7.9639999999999995
0.35,25.2,42,28.0,60.1,998.4,2.0,283.9,0.03,-2.8,-18.1,8.554
0.34,25.2,42,28.1,60.2,998.3,1.6,314.4,0.03,-2.9,-18.2,12.093
0.35,25.3,42,28.1,59.6,998.3,1.3,300.3,0.05,-2.8,-17.6,14.748
0.35,25.3,42,28.1,59.4,998.3,0.8,277.4,0.05,-2.8,-17.4,12.978
0.35,25.3,42,28.2,60.6,998.3,1.0,247.7,0.04,-2.9,-18.6,18.288
0.35,25.4,42,28.4,61.4,998.3,0.7,277.4,0.06,-3.0,-19.4,23.596999999999998
0.35,25.4,42,28.5,59.8,998.3,1.3,326.1,0.05,-3.1,-17.8,8.849
0.36,25.5,42,28.6,59.8,998.3,0.8,301.4,0.05,-3.1,-17.8,20.352
0.35,25.5,42,28.5,58.6,998.3,1.2,321.0,0.05,-3.0,-16.6,18.288
0.36,25.6,42,28.4,59.0,998.3,1.5,337.1,0.03,-2.8,-17.0,22.122
0.34,25.6,42,28.4,59.3,998.3,1.4,306.0,0.06,-2.8,-17.3,7.9639999999999995
0.35,25.6,42,28.4,60.0,998.3,1.8,306.2,0.03,-2.8,-18.0,3.54
0.35,25.5,42,28.4,59.8,998.3,2.0,298.5,0.03,-2.9,-17.8,3.8339999999999996
0.35,25.5,42,28.5,60.0,998.3,1.1,292.6,0.03,-3.0,-18.0,5.013999999999999
0.35,25.4,42,28.5,58.8,998.3,2.1,301.4,0.04,-3.1,-16.8,7.669
0.35,25.2,42,28.5,58.1,998.2,1.7,306.6,0.02,-3.3,-16.1,8.259
0.35,25.1,42,28.4,58.4,998.2,0.9,309.5,0.03,-3.3,-16.4,11.503
0.35,25.0,42,28.4,58.7,998.2,1.3,314.2,0.04,-3.4,-16.7,2.655
0.35,25.0,42,28.4,58.4,998.2,1.0,314.3,0.04,-3.4,-16.4,10.619000000000002
0.35,25.0,42,28.4,58.1,998.2,1.0,300.7,0.04,-3.4,-16.1,2.36
0.35,25.1,42,28.4,59.0,998.2,1.0,343.7,0.04,-3.3,-17.0,5.013999999999999
0.35,25.1,42,28.4,59.2,998.2,0.8,327.4,0.05,-3.3,-17.2,5.899
0.36,25.2,42,28.3,59.0,998.2,1.0,300.1,0.04,-3.1,-17.0,10.914000000000001
0.36,25.2,42,28.4,59.2,998.2,1.4,299.4,0.05,-3.2,-17.2,15.927999999999999
0.36,25.2,42,28.4,58.7,998.2,1.0,13.6,0.04,-3.2,-16.7,15.043
0.36,25.2,42,28.4,59.2,998.2,0.6,280.3,0.05,-3.2,-17.2,13.568
0.35,25.3,42,28.5,59.7,998.2,1.3,291.8,0.04,-3.2,-17.7,5.013999999999999
0.35,25.3,42,28.6,59.9,998.2,1.2,302.9,0.05,-3.3,-17.9,8.259
0.35,25.3,42,28.7,59.4,998.1,1.1,260.2,0.03,-3.4,-17.4,9.144
0.37,25.4,42,28.7,59.2,998.1,0.7,333.8,0.05,-3.3,-17.2,15.338
0.35,25.4,41,28.8,59.0,998.1,1.7,326.3,0.03,-3.4,-18.0,8.259
0.36,25.4,41,28.8,58.0,998.0,0.6,305.0,0.03,-3.4,-17.0,5.604
0.35,25.5,41,28.8,58.1,998.0,0.7,255.1,0.03,-3.3,-17.1,2.95
0.36,25.5,41,28.7,58.1,998.0,1.3,246.6,0.03,-3.2,-17.1,4.129
0.35,25.6,41,28.8,58.9,998.0,1.1,270.6,0.03,-3.2,-17.9,4.718999999999999
0.36,25.6,42,28.8,58.0,998.0,1.4,319.3,0.02,-3.2,-16.0,11.503
0.36,25.6,42,28.8,57.9,998.0,0.7,291.5,0.03,-3.2,-15.9,12.683
0.36,25.5,42,28.8,58.2,998.0,0.6,257.7,0.01,-3.3,-16.2,17.403
0.36,25.4,42,28.8,58.7,998.0,1.5,262.3,0.04,-3.4,-16.7,16.518
0.36,25.3,42,28.8,58.7,998.0,0.7,270.5,0.04,-3.5,-16.7,8.259
0.36,25.2,42,28.8,58.6,998.0,0.4,293.5,0.02,-3.6,-16.6,11.503
0.36,25.1,41,28.8,58.7,998.0,1.0,278.7,0.02,-3.7,-17.7,9.734
0.36,25.0,41,28.8,59.2,998.0,1.3,283.6,0.02,-3.8,-18.2,8.554
0.36,25.0,41,28.8,59.6,998.0,1.6,308.5,0.02,-3.8,-18.6,10.029
0.36,24.9,40,28.8,59.6,998.0,1.7,309.5,0.04,-3.9,-19.6,15.338
0.35,24.9,39,28.7,58.8,998.0,1.4,305.7,0.04,-3.8,-19.8,3.8339999999999996
0.35,24.9,39,28.6,58.8,998.0,1.6,324.9,0.04,-3.7,-19.8,5.899
0.35,25.0,38,28.6,58.5,998.1,1.3,295.2,0.03,-3.6,-20.5,7.9639999999999995
0.35,25.0,38,28.7,58.3,998.1,1.0,323.7,0.04,-3.7,-20.3,20.941999999999997
0.34,25.1,38,28.7,58.1,998.1,0.5,310.5,0.03,-3.6,-20.1,5.013999999999999
0.33,25.1,37,28.7,57.7,998.1,0.8,327.1,0.03,-3.6,-20.7,7.669
0.32,25.1,37,28.6,57.9,998.1,1.6,323.5,0.04,-3.5,-20.9,1.77
0.32,25.2,37,28.6,57.9,998.1,0.6,330.2,0.02,-3.4,-20.9,8.259
0.31,25.2,37,28.6,58.3,998.1,0.8,299.8,0.02,-3.4,-21.3,14.748
0.31,25.2,37,28.6,58.2,998.0,1.1,326.1,0.01,-3.4,-21.2,5.013999999999999
0.31,25.3,37,28.5,58.7,998.0,1.2,265.2,0.03,-3.2,-21.7,9.439
0.31,25.3,37,28.5,59.1,998.0,2.0,271.9,0.02,-3.2,-22.1,17.108
0.3,25.3,37,28.5,59.4,998.0,2.0,272.6,0.02,-3.2,-22.4,17.108
0.29,25.4,37,28.4,59.6,998.1,1.0,284.9,0.01,-3.0,-22.6,17.698
0.29,25.4,37,28.4,59.9,998.1,1.4,293.5,0.02,-3.0,-22.9,17.108
0.28,25.2,37,28.4,60.3,998.1,2.1,293.6,0.02,-3.2,-23.3,11.503
0.28,25.1,38,28.4,59.9,998.1,2.1,298.0,0.02,-3.3,-21.9,4.129
0.28,25.0,38,28.4,59.9,998.1,2.4,295.0,0.01,-3.4,-21.9,15.338
0.27,25.0,38,28.4,59.7,998.1,1.3,258.8,0.03,-3.4,-21.7,7.9639999999999995
0.28,25.0,38,28.4,61.0,998.1,2.5,277.2,0.03,-3.4,-23.0,13.568
0.29,25.1,38,28.5,61.5,998.1,1.5,286.0,0.03,-3.4,-23.5,19.172
0.28,25.1,38,28.5,60.1,998.1,1.5,275.9,0.04,-3.4,-22.1,16.223
0.28,25.2,39,28.5,59.2,998.1,1.3,282.1,0.03,-3.3,-20.2,11.208
0.28,25.2,39,28.5,59.5,998.2,1.6,270.4,0.02,-3.3,-20.5,3.245
0.28,25.2,39,28.5,59.7,998.2,1.8,271.0,0.03,-3.3,-20.7,3.54
0.28,25.2,39,28.6,60.4,998.2,1.0,256.9,0.03,-3.4,-21.4,9.734
0.29,25.3,39,28.6,59.7,998.2,0.6,293.4,0.02,-3.3,-20.7,8.259
0.29,25.3,39,28.6,59.5,998.2,0.9,281.5,0.02,-3.3,-20.5,9.144
0.29,25.3,39,28.6,58.9,998.1,1.4,315.1,0.02,-3.3,-19.9,6.489
0.29,25.4,39,28.6,59.3,998.1,1.4,288.4,0.02,-3.2,-20.3,8.849
0.29,25.4,40,28.5,59.2,998.1,1.0,301.9,0.02,-3.1,-19.2,8.259
0.3,25.4,40,28.5,60.4,998.1,0.5,304.6,0.01,-3.1,-20.4,12.683
0.3,25.5,40,28.5,60.4,998.0,0.0,0.0,0.03,-3.0,-20.4,5.899
0.3,25.5,40,28.5,60.5,998.0,0.0,0.0,0.02,-3.0,-20.5,18.288
0.3,25.6,40,28.4,60.4,998.0,0.1,0.0,0.03,-2.8,-20.4,11.798
0.29,25.6,40,28.4,59.6,998.0,0.8,305.6,0.02,-2.8,-19.6,7.9639999999999995
0.31,25.6,40,28.4,59.6,998.0,2.0,325.4,0.02,-2.8,-19.6,20.647
0.3,25.5,40,28.3,60.4,998.0,1.5,321.1,0.02,-2.8,-20.4,14.158
0.3,25.4,40,28.3,60.6,997.9,1.6,309.3,0.02,-2.9,-20.6,15.338
0.3,25.3,40,28.3,60.0,997.9,1.3,291.5,0.02,-3.0,-20.0,12.388
0.3,25.2,40,28.2,60.0,997.9,1.9,319.5,0.02,-3.0,-20.0,8.259
0.3,25.1,40,28.2,59.9,997.9,1.9,281.9,0.02,-3.1,-19.9,7.9639999999999995
0.3,25.0,40,28.2,59.3,997.9,1.1,270.5,0.02,-3.2,-19.3,16.518
0.31,25.0,40,28.3,60.3,997.9,1.1,265.0,0.04,-3.3,-20.3,11.798
0.31,24.9,40,28.4,60.7,997.9,1.6,273.9,0.03,-3.5,-20.7,23.302
0.3,24.9,41,28.5,60.9,997.9,1.3,285.5,0.02,-3.6,-19.9,10.619000000000002
0.3,24.9,41,28.5,60.7,997.9,1.5,242.0,0.02,-3.6,-19.7,15.927999999999999
0.3,25.0,41,28.5,61.1,997.9,1.3,280.4,0.02,-3.5,-20.1,15.927999999999999
0.3,25.0,41,28.5,61.3,997.9,1.8,262.7,0.02,-3.5,-20.3,7.9639999999999995
0.3,25.0,41,28.5,61.1,997.9,1.5,272.7,0.01,-3.5,-20.1,9.734
0.31,25.1,41,28.5,60.5,997.9,1.1,269.2,0.01,-3.4,-19.5,20.647
0.3,25.1,41,28.6,59.9,997.9,1.8,270.7,0.02,-3.5,-18.9,17.108
0.3,25.1,41,28.6,60.3,997.9,1.6,277.4,0.02,-3.5,-19.3,7.9639999999999995
0.3,25.2,41,28.6,60.4,997.9,1.3,255.9,0.01,-3.4,-19.4,3.8339999999999996
0.3,25.2,41,28.6,59.8,997.9,1.3,272.6,0.01,-3.4,-18.8,16.518
0.31,25.2,41,28.6,60.5,997.9,1.2,288.5,0.02,-3.4,-19.5,9.144
0.3,25.3,41,28.6,58.6,997.9,1.3,263.5,0.0,-3.3,-17.6,9.439
0.3,25.3,41,28.6,59.3,997.9,1.6,270.1,0.03,-3.3,-18.3,6.194
0.3,25.3,41,28.6,60.3,997.8,1.3,265.2,0.01,-3.3,-19.3,9.144
0.31,25.4,41,28.6,60.2,997.8,1.3,287.6,0.01,-3.2,-19.2,6.784
0.3,25.4,41,28.5,59.6,997.9,1.8,276.9,0.02,-3.1,-18.6,9.144
0.3,25.5,41,28.5,58.9,997.9,1.5,284.0,0.01,-3.0,-17.9,16.518
0.31,25.5,41,28.4,59.7,997.9,1.7,276.3,0.01,-2.9,-18.7,10.914000000000001
0.3,25.6,41,28.4,59.9,997.9,1.5,262.7,0.02,-2.8,-18.9,7.669
0.31,25.6,41,28.3,60.5,997.9,1.7,295.4,0.02,-2.7,-19.5,14.453
0.31,25.6,41,28.3,60.1,997.9,1.9,289.2,0.01,-2.7,-19.1,21.237
0.31,25.5,41,28.3,60.5,997.9,2.0,279.9,0.02,-2.8,-19.5,22.416999999999998
0.3,25.5,41,28.3,60.8,997.9,2.1,281.7,0.01,-2.8,-19.8,18.582
0.3,25.4,41,28.3,60.0,997.9,0.7,282.3,0.02,-2.9,-19.0,17.403
0.31,25.2,42,28.3,60.2,997.9,0.8,286.7,0.01,-3.1,-18.2,11.798
0.3,25.1,42,28.3,60.1,997.9,1.8,294.2,0.02,-3.2,-18.1,15.633
0.31,25.0,42,28.2,59.8,997.9,1.3,279.9,0.01,-3.2,-17.8,20.057000000000002
0.31,25.0,42,28.2,59.9,997.9,0.9,290.3,0.02,-3.2,-17.9,11.208
0.31,25.0,42,28.2,60.7,997.9,1.4,268.6,0.0,-3.2,-18.7,7.9639999999999995
0.3,25.1,42,28.2,61.7,997.9,2.6,267.6,0.01,-3.1,-19.7,6.489
0.29,25.1,42,28.2,62.3,997.9,2.2,260.8,0.02,-3.1,-20.3,2.36
0.3,25.2,42,28.2,62.0,997.8,2.3,268.4,0.02,-3.0,-20.0,0.295
0.3,25.2,42,28.3,61.6,997.9,2.3,262.2,0.01,-3.1,-19.6,0.59
0.29,25.2,41,28.2,61.1,997.9,1.5,270.7,0.01,-3.0,-20.1,5.899
0.3,25.2,41,28.2,60.9,997.9,1.0,237.3,0.01,-3.0,-19.9,0.885
0.3,25.3,42,28.2,61.3,997.9,0.6,274.9,0.01,-2.9,-19.3,1.18
0.3,25.3,41,28.2,61.3,997.9,1.5,271.9,0.0,-2.9,-20.3,0.295
0.3,25.3,41,28.2,60.2,997.9,1.3,279.6,0.02,-2.9,-19.2,0.59
0.3,25.4,41,28.2,59.8,997.9,1.0,263.5,0.01,-2.8,-18.8,0.59
0.31,25.4,41,28.2,60.3,997.9,1.6,285.7,0.01,-2.8,-19.3,2.36
0.31,25.4,41,28.2,60.6,997.9,1.5,290.7,0.01,-2.8,-19.6,1.77
0.3,25.5,42,28.2,60.0,997.9,1.2,280.0,0.01,-2.7,-18.0,2.95
0.31,25.5,42,28.2,60.4,997.9,1.5,282.1,0.02,-2.7,-18.4,2.065
0.31,25.6,42,28.2,61.2,997.9,2.5,288.8,0.0,-2.6,-19.2,0.885
0.31,25.6,42,28.2,61.5,997.9,2.2,300.1,0.02,-2.6,-19.5,0.885
0.32,25.6,42,28.1,59.9,997.9,1.6,297.8,0.01,-2.5,-17.9,0.59
0.31,25.5,42,28.1,60.2,997.9,0.8,248.8,0.02,-2.6,-18.2,0.59
0.31,25.4,42,28.1,60.9,997.9,2.0,261.9,0.01,-2.7,-18.9,0.885
0.31,25.3,42,28.1,60.7,997.9,1.2,296.2,0.02,-2.8,-18.7,0.295
0.31,25.2,42,28.1,61.6,997.9,1.4,290.7,0.03,-2.9,-19.6,0.885
0.31,25.1,42,28.1,61.8,997.9,1.5,289.7,0.02,-3.0,-19.8,5.899
0.31,25.0,42,28.1,61.1,997.9,1.4,281.5,0.02,-3.1,-19.1,2.36
0.31,25.0,42,28.1,60.6,997.9,1.9,277.9,0.02,-3.1,-18.6,5.899
0.31,24.9,42,28.1,60.5,997.9,1.1,295.1,0.02,-3.2,-18.5,0.295
0.31,24.9,42,28.2,61.3,997.9,1.7,276.0,0.03,-3.3,-19.3,0.885
0.32,24.9,42,28.2,60.4,997.9,1.5,276.0,0.02,-3.3,-18.4,7.669
0.32,25.0,42,28.2,60.3,997.9,0.8,298.4,0.02,-3.2,-18.3,9.439
0.32,25.0,42,28.2,60.0,997.9,0.9,313.2,0.02,-3.2,-18.0,1.77
0.32,25.1,42,28.2,59.5,997.9,0.0,0.0,0.02,-3.1,-17.5,5.899
0.32,25.1,41,28.2,59.5,997.9,1.3,290.9,0.02,-3.1,-18.5,0.885
0.32,25.1,41,28.2,59.6,997.9,1.1,310.6,0.02,-3.1,-18.6,8.259
0.32,25.2,41,28.2,59.9,997.9,1.6,286.9,0.01,-3.0,-18.9,6.489
0.32,25.2,41,28.2,59.9,997.9,1.5,294.8,0.01,-3.0,-18.9,3.54
0.32,25.2,41,28.1,60.2,997.9,1.5,301.7,0.01,-2.9,-19.2,2.655
0.32,25.3,41,28.1,59.6,997.9,1.6,254.3,0.01,-2.8,-18.6,0.59
0.32,25.3,41,28.1,59.6,998.0,2.3,271.6,0.01,-2.8,-18.6,0.59
0.32,25.3,42,28.1,59.9,998.0,1.2,295.2,0.01,-2.8,-17.9,2.36
0.32,25.4,42,28.1,60.1,998.0,1.4,290.7,0.01,-2.7,-18.1,3.245
0.32,25.4,41,28.1,59.5,998.0,1.5,258.5,0.01,-2.7,-18.5,1.18
0.33,25.5,42,28.1,59.8,998.0,1.4,295.9,0.01,-2.6,-17.8,3.54
0.32,24.4,42,28.1,60.1,998.0,0.5,304.7,0.02,-3.7,-18.1,4.4239999999999995
0.32,24.3,42,28.0,60.7,998.0,0.4,299.7,0.01,-3.7,-18.7,3.54
0.32,24.3,42,28.0,61.1,998.0,1.4,296.1,0.01,-3.7,-19.1,3.245
0.32,24.3,42,27.9,60.5,998.0,1.4,301.5,0.01,-3.6,-18.5,0.59
0.33,24.2,42,27.9,60.0,998.0,0.4,286.5,0.01,-3.7,-18.0,3.8339999999999996
0.32,24.2,42,27.9,60.4,998.1,0.9,279.3,0.01,-3.7,-18.4,2.065
0.32,24.2,42,27.9,60.3,998.1,2.0,301.5,0.0,-3.7,-18.3,0.295
0.32,24.2,42,27.8,60.8,998.1,2.0,307.1,0.01,-3.6,-18.8,0.295
0.32,24.2,42,27.8,60.4,998.1,1.2,289.0,0.01,-3.6,-18.4,0.59
0.32,24.2,42,27.8,60.2,998.2,1.0,305.4,0.01,-3.6,-18.2,1.475
0.32,24.2,42,27.7,60.4,998.2,1.1,297.5,0.01,-3.5,-18.4,1.77
0.32,24.2,42,27.7,60.4,998.2,1.5,291.3,0.01,-3.5,-18.4,0.885
0.32,24.3,42,27.7,60.5,998.2,1.2,294.4,0.01,-3.4,-18.5,3.8339999999999996
0.32,24.2,42,27.7,60.6,998.2,1.2,290.2,0.01,-3.5,-18.6,2.95
0.32,24.2,42,27.7,61.2,998.2,1.3,292.4,0.01,-3.5,-19.2,0.295
0.32,24.2,42,27.7,61.1,998.1,1.6,296.3,0.0,-3.5,-19.1,1.77
0.32,24.2,42,27.7,60.7,998.1,1.2,283.7,0.01,-3.5,-18.7,1.18
0.33,24.2,42,27.6,60.4,998.1,1.2,299.2,0.0,-3.4,-18.4,3.8339999999999996
0.32,24.2,42,27.6,60.4,998.1,0.8,313.3,0.01,-3.4,-18.4,3.8339999999999996
0.32,24.2,42,27.6,60.4,998.1,1.0,325.6,0.0,-3.4,-18.4,7.669
0.32,24.2,42,27.6,60.0,998.1,1.2,309.7,0.01,-3.4,-18.0,6.489
0.32,24.2,42,27.6,59.9,998.1,0.8,315.1,0.0,-3.4,-17.9,1.475
0.32,24.2,42,27.6,60.1,998.1,0.9,304.9,0.0,-3.4,-18.1,0.295
0.32,24.2,42,27.5,60.1,998.1,1.2,306.1,0.01,-3.3,-18.1,1.18
0.32,24.2,42,27.5,60.5,998.1,1.2,302.3,0.0,-3.3,-18.5,0.295
0.32,24.2,42,27.4,60.4,998.2,0.9,286.7,0.0,-3.2,-18.4,2.065
0.32,24.2,42,27.4,60.6,998.2,0.9,274.0,0.01,-3.2,-18.6,0.885
0.32,24.2,42,27.4,60.6,998.2,0.7,288.5,0.0,-3.2,-18.6,1.77
0.32,24.2,42,27.4,60.8,998.2,1.0,270.8,0.0,-3.2,-18.8,0.295
0.32,24.2,42,27.3,60.9,998.2,1.0,281.6,0.01,-3.1,-18.9,2.95
0.32,24.1,42,27.3,61.2,998.2,0.7,275.2,0.0,-3.2,-19.2,1.18
0.32,24.1,42,27.3,61.5,998.2,0.8,289.5,0.0,-3.2,-19.5,0.885
0.32,24.1,42,27.2,61.6,998.2,1.0,275.9,0.01,-3.1,-19.6,0.885
0.31,24.1,42,27.2,61.6,998.2,1.0,278.8,0.0,-3.1,-19.6,0.295
0.31,24.1,42,27.2,62.0,998.2,0.8,295.2,0.0,-3.1,-20.0,0.59
0.31,24.1,42,27.1,62.0,998.2,0.7,282.0,0.01,-3.0,-20.0,0.885
0.31,24.2,42,27.1,62.3,998.2,0.7,283.7,0.0,-2.9,-20.3,2.065
0.31,24.1,42,27.1,62.2,998.2,1.0,281.5,0.0,-3.0,-20.2,0.59
0.31,24.2,42,27.1,62.2,998.2,0.8,295.6,0.0,-2.9,-20.2,1.18
0.31,24.2,42,27.1,62.4,998.3,1.1,276.1,0.01,-2.9,-20.4,0.59
0.31,24.2,42,27.1,62.4,998.3,0.8,283.1,0.0,-2.9,-20.4,0.295
0.31,24.2,42,27.1,63.0,998.2,0.9,289.9,0.0,-2.9,-21.0,1.475
0.31,24.2,42,27.0,62.5,998.2,0.7,289.5,0.0,-2.8,-20.5,2.655
0.31,24.2,42,27.0,62.2,998.2,0.7,290.0,0.01,-2.8,-20.2,0.295
0.31,24.2,42,27.0,62.5,998.2,0.4,285.8,0.0,-2.8,-20.5,1.18
0.31,24.2,42,27.0,63.0,998.2,0.9,284.4,0.0,-2.8,-21.0,0.295
0.31,24.0,42,27.0,63.6,998.2,0.5,287.2,0.0,-3.0,-21.6,2.065
0.31,24.0,42,27.0,63.3,998.2,0.1,0.0,0.01,-3.0,-21.3,1.18
0.3,24.0,42,27.0,63.2,998.1,0.2,279.5,0.0,-3.0,-21.2,4.129
0.3,24.0,42,27.0,63.1,998.1,0.3,298.1,0.0,-3.0,-21.1,1.18
0.31,24.1,42,27.0,62.8,998.1,0.9,293.3,0.0,-2.9,-20.8,1.475
0.3,24.2,42,26.9,62.7,998.1,0.7,271.2,0.01,-2.7,-20.7,0.295
0.3,24.2,42,27.0,62.7,998.1,1.2,251.8,0.0,-2.8,-20.7,1.475
0.3,24.2,42,27.0,63.0,998.1,0.3,267.0,0.0,-2.8,-21.0,0.59
0.3,24.2,42,27.0,63.2,998.1,0.9,285.0,0.0,-2.8,-21.2,0.295
0.3,24.1,42,26.9,63.4,998.1,0.8,273.8,0.0,-2.8,-21.4,0.885
0.3,24.1,42,26.9,63.7,998.2,1.2,265.5,0.01,-2.8,-21.7,1.77
0.3,24.1,42,26.9,63.8,998.2,0.4,272.0,0.0,-2.8,-21.8,1.77
0.3,24.1,42,26.9,63.4,998.2,0.5,270.1,0.0,-2.8,-21.4,4.129
0.29,24.1,42,26.9,63.2,998.2,1.3,265.2,0.0,-2.8,-21.2,4.129
0.29,24.1,42,26.9,63.2,998.2,1.0,272.7,0.0,-2.8,-21.2,1.18
0.29,24.1,42,26.9,63.2,998.2,1.5,243.9,0.01,-2.8,-21.2,1.18
0.29,24.1,42,26.9,63.4,998.2,1.3,272.2,0.0,-2.8,-21.4,1.18
0.29,24.2,42,26.9,63.7,998.2,1.0,247.7,0.0,-2.7,-21.7,0.885
0.29,24.2,42,26.9,63.7,998.3,1.3,265.4,0.0,-2.7,-21.7,1.18
0.29,24.3,42,26.9,63.6,998.3,1.2,255.3,0.0,-2.6,-21.6,2.36
0.29,24.4,42,26.9,63.8,998.3,1.3,253.3,0.01,-2.5,-21.8,1.77
0.29,24.4,42,26.9,64.0,998.3,1.4,257.0,0.0,-2.5,-22.0,1.77
0.29,24.4,43,26.9,64.1,998.3,1.2,243.9,0.0,-2.5,-21.1,1.475
0.29,24.5,43,26.9,64.5,998.3,1.2,258.5,0.0,-2.4,-21.5,0.295
0.29,24.5,43,26.9,64.5,998.3,1.9,252.0,0.0,-2.4,-21.5,0.59
0.29,24.5,43,26.9,64.7,998.3,1.7,258.3,0.0,-2.4,-21.7,0.59
0.28,24.5,43,26.8,64.9,998.3,1.5,247.8,0.0,-2.3,-21.9,0.885
0.29,24.5,43,26.8,64.8,998.3,1.1,247.7,0.01,-2.3,-21.8,1.18
0.28,24.5,43,26.8,65.1,998.4,1.5,257.2,0.0,-2.3,-22.1,0.295
0.28,24.4,43,26.8,65.1,998.4,1.5,259.6,0.0,-2.4,-22.1,0.295
0.28,24.4,43,26.8,65.1,998.4,1.7,254.4,0.0,-2.4,-22.1,2.655
0.28,24.4,43,26.7,65.0,998.4,1.5,259.2,0.0,-2.3,-22.0,0.295
0.28,24.4,43,26.7,65.0,998.4,1.4,248.3,0.0,-2.3,-22.0,0.295
0.28,24.3,43,26.7,65.1,998.4,1.6,245.4,0.0,-2.4,-22.1,0.885
0.28,24.2,43,26.7,65.4,998.4,1.4,251.0,0.0,-2.5,-22.4,0.59
0.28,24.1,43,26.7,65.4,998.4,1.4,246.2,0.0,-2.6,-22.4,0.885
0.28,24.1,43,26.7,65.4,998.4,1.2,253.9,0.0,-2.6,-22.4,0.295
0.28,24.1,43,26.6,65.4,998.4,1.7,253.8,0.0,-2.5,-22.4,0.885
0.28,24.1,43,26.6,65.5,998.4,1.6,249.4,0.0,-2.5,-22.5,0.295
0.28,24.1,43,26.6,65.4,998.4,1.1,263.5,0.0,-2.5,-22.4,0.295
0.28,24.1,43,26.6,65.5,998.4,1.3,257.7,0.0,-2.5,-22.5,0.885
0.28,24.0,43,26.6,65.7,998.4,1.4,252.1,0.0,-2.6,-22.7,0.885
